Step,Agent_ID,Agent_Type,Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Happy
85,38,1,0,1,1,1,0,1,1,0,1
85,39,1,0,1,0,0,0,1,1,1,1
85,40,1,1,0,1,0,1,1,1,2,1
85,41,1,2,0,1,0,1,2,0,1,1
85,42,1,0,1,1,1,2,0,1,1,1
85,43,1,1,1,1,2,1,1,1,1,1
85,44,1,1,1,0,1,0,1,1,1,1
85,45,1,1,0,0,1,2,1,1,0,1
85,46,1,0,1,0,1,1,1,1,1,1
85,47,2,0,0,0,1,2,1,0,0,0
85,48,1,1,1,2,0,1,1,0,0,1
85,49,1,1,2,1,1,1,0,0,1,1
85,50,1,2,1,1,1,1,0,1,1,1
85,51,1,1,1,0,1,1,1,1,1,1
85,52,1,1,0,1,1,1,1,1,1,1
85,53,1,1,1,1,1,1,0,1,0,1
85,54,1,1,1,0,1,0,1,0,1,1
85,55,1,2,0,1,0,0,1,0,1,1
85,56,2,1,1,2,1,2,1,2,2,1
85,57,1,1,1,1,0,1,1,1,1,1
85,58,1,1,1,1,1,1,1,1,0,1
85,59,1,1,1,1,1,1,1,0,1,1
85,60,1,1,1,1,0,0,1,1,0,1
85,61,2,1,1,1,1,2,0,2,2,1
85,62,1,1,0,0,0,1,0,1,1,1
85,63,1,0,0,1,1,0,1,1,2,1
85,64,1,1,0,0,0,1,2,1,0,1
85,65,1,0,0,1,1,1,1,0,0,1
85,66,1,0,1,1,1,1,0,0,1,1
85,67,1,1,1,1,1,0,0,1,1,1
85,68,1,0,1,0,1,0,1,1,1,1
85,69,1,0,1,1,0,1,1,1,2,1
85,70,1,1,1,0,1,2,1,2,2,1
85,71,1,0,1,1,2,0,2,2,1,1
85,72,2,0,2,1,0,0,0,0,1,0
85,73,2,2,2,1,2,0,1,1,1,1
85,74,1,1,1,0,2,1,1,0,1,1
85,75,1,1,0,1,1,1,0,1,1,1
86,0,1,1,1,0,1,1,1,1,0,1
86,1,1,1,0,1,1,1,1,0,1,1
86,2,1,0,1,1,1,2,0,1,2,1
86,3,2,1,2,1,2,2,2,2,2,1
86,4,2,2,1,0,2,1,2,2,1,1
86,5,1,1,0,2,2,1,2,1,1,1
86,6,1,0,2,1,1,0,1,1,1,1
86,7,1,1,1,1,0,1,1,1,1,1
86,8,1,1,1,1,1,0,1,0,1,1
86,9,1,1,1,2,0,2,1,1,1,1
86,10,2,2,2,2,2,2,1,2,2,1
86,11,2,2,2,1,2,1,2,2,0,1
86,12,1,2,1,1,2,1,2,0,0,1
86,13,1,1,1,0,1,1,0,0,1,1
86,14,1,1,0,1,1,1,0,1,1,1
86,15,1,0,1,1,1,1,1,1,0,1
86,16,1,0,1,2,1,1,1,2,2,1
86,17,1,1,2,2,1,2,2,2,1,1
86,18,2,2,2,2,1,2,2,1,1,1
86,19,2,1,1,2,2,1,2,2,0,1
86,20,2,1,1,1,1,1,1,1,1,0
86,21,1,1,1,1,0,1,0,1,1,1
86,22,1,1,1,1,1,0,1,1,1,1
86,23,1,1,0,1,1,1,0,1,0,1
86,24,1,0,1,1,1,2,1,0,2,1
86,25,2,1,2,2,1,2,1,1,2,1
86,26,2,2,2,1,2,0,0,2,1,1
86,27,1,1,2,2,2,1,2,0,1,1
86,28,1,2,2,0,1,1,0,1,1,1
86,29,1,2,0,0,1,0,1,1,1,1
86,30,1,0,1,1,0,1,1,1,0,1
86,31,1,1,1,0,1,1,1,0,1,1
86,32,1,1,1,1,0,0,0,1,0,1
86,33,2,1,2,2,0,2,0,0,2,1
86,34,2,1,0,1,1,1,2,2,2,1
86,35,1,1,1,1,0,1,1,1,0,1
86,36,1,1,1,0,1,1,1,0,1,1
86,37,1,1,0,1,1,1,0,1,1,1
86,38,1,0,1,1,1,0,1,1,0,1
86,39,1,0,1,0,0,0,1,1,1,1
86,40,1,1,2,1,0,1,1,1,2,1
86,41,1,2,0,1,2,1,0,0,1,1
86,42,1,0,1,1,1,0,0,1,1,1
86,43,1,1,1,1,0,1,1,1,1,1
86,44,1,1,1,0,1,0,1,1,1,1
86,45,1,1,0,0,1,0,1,1,0,1
86,46,1,0,1,0,1,1,1,1,1,1
86,47,2,2,2,0,0,1,0,0,0,0
86,48,1,1,1,0,0,1,1,0,0,1
86,49,1,1,0,1,1,1,0,0,1,1
86,50,1,0,1,1,1,1,0,1,1,1
86,51,1,1,1,0,1,1,1,1,1,1
86,52,1,1,0,1,1,1,1,1,1,1
86,53,1,1,1,1,1,1,0,1,0,1
86,54,1,1,1,0,1,0,1,0,1,1
86,55,1,0,0,1,2,0,1,0,1,1
86,56,2,1,1,2,1,2,1,2,2,1
86,57,1,1,1,1,0,1,1,1,1,1
86,58,1,1,1,1,1,1,1,1,0,1
86,59,1,1,1,1,1,1,1,0,1,1
86,60,1,1,1,1,0,0,1,1,0,1
86,61,2,1,1,1,1,2,0,2,2,1
86,62,1,1,0,2,0,1,0,1,1,1
86,63,1,0,2,1,1,0,1,1,2,1
86,64,1,1,0,0,0,1,2,1,0,1
86,65,1,0,0,1,1,1,1,0,2,1
86,66,1,0,1,1,1,1,0,2,1,1
86,67,1,1,1,1,1,0,2,1,1,1
86,68,1,0,1,0,1,0,1,1,1,1
86,69,1,0,1,1,0,1,1,1,2,1
86,70,1,1,1,0,1,2,1,2,2,1
86,71,1,0,1,1,2,0,2,2,1,1
86,72,2,1,1,1,0,1,1,1,0,0
86,73,2,2,2,1,2,0,1,1,1,1
86,74,1,1,1,0,0,1,1,0,1,1
86,75,1,1,0,1,1,1,0,1,1,1
87,0,1,1,1,0,1,1,1,1,2,1
87,1,1,1,0,1,1,1,1,2,1,1
87,2,1,0,1,1,1,2,2,1,2,1
87,3,2,1,2,1,2,2,2,2,2,1
87,4,2,2,1,0,2,1,2,2,1,1
87,5,1,1,0,0,2,1,2,1,1,1
87,6,1,0,0,1,1,0,1,1,1,1
87,7,1,1,1,1,0,1,1,1,1,1
87,8,1,1,1,1,1,2,1,0,1,1
87,9,1,1,1,2,2,2,1,1,1,1
87,10,2,2,2,2,2,2,1,2,2,1
87,11,2,2,2,1,2,1,2,2,0,1
87,12,1,2,1,1,2,1,2,0,0,1
87,13,1,1,1,0,1,1,0,0,1,1
87,14,1,1,0,1,1,1,0,1,1,1
87,15,1,0,1,1,1,1,1,1,0,1
87,16,1,2,1,2,1,1,1,2,2,1
87,17,1,1,2,2,1,2,2,2,1,1
87,18,2,2,2,2,1,2,2,1,1,1
87,19,2,1,1,2,2,1,2,2,0,1
87,20,2,1,1,1,1,1,0,1,1,0
87,21,1,1,1,1,0,1,0,1,1,1
87,22,1,1,1,1,1,0,1,1,1,1
87,23,1,1,0,1,1,1,0,1,2,1
87,24,1,0,1,1,1,2,1,2,2,1
87,25,2,1,2,2,1,2,1,1,2,1
87,26,2,2,2,1,2,0,2,0,1,1
87,27,1,1,2,2,2,1,2,0,1,1
87,28,1,2,2,0,1,1,0,1,1,1
87,29,1,2,0,0,1,0,1,1,1,1
87,30,1,0,1,1,0,1,1,1,0,1
87,31,1,1,1,0,1,1,1,0,1,1
87,32,1,1,1,1,0,2,0,1,0,1
87,33,2,1,2,2,2,2,0,2,0,1
87,34,2,1,0,1,1,1,2,2,2,1
87,35,1,1,1,1,0,1,1,1,0,1
87,36,1,1,1,0,1,1,1,0,1,1
87,37,1,1,0,1,1,1,0,1,1,1
87,38,1,0,1,1,1,0,1,1,0,1
87,39,1,0,1,2,0,0,1,1,1,1
87,40,1,1,0,1,0,1,1,1,2,1
87,41,1,2,0,1,0,1,0,0,1,1
87,42,1,0,1,1,1,0,0,1,1,1
87,43,1,1,1,1,0,1,1,1,1,1
87,44,1,1,1,0,1,0,1,1,1,1
87,45,1,1,0,2,1,0,1,1,0,1
87,46,1,0,1,0,1,1,1,1,1,1
87,47,2,0,0,0,0,1,1,1,0,0
87,48,1,1,1,2,0,1,1,0,0,1
87,49,1,1,2,1,1,1,0,0,1,1
87,50,1,2,1,1,1,1,0,1,1,1
87,51,1,1,1,0,1,1,1,1,1,1
87,52,1,1,0,1,1,1,1,1,1,1
87,53,1,1,1,1,1,1,0,1,0,1
87,54,1,1,1,0,1,0,1,0,1,1
87,55,1,0,0,1,0,0,1,0,1,1
87,56,2,1,1,2,1,2,1,2,2,1
87,57,1,1,1,1,0,1,1,1,1,1
87,58,1,1,1,1,1,1,1,1,0,1
87,59,1,1,1,1,1,1,1,0,1,1
87,60,1,1,1,1,0,0,1,1,0,1
87,61,2,1,1,1,1,2,2,2,2,1
87,62,1,1,0,0,0,1,0,1,1,1
87,63,1,0,0,1,1,0,1,1,2,1
87,64,1,1,0,0,0,1,2,1,0,1
87,65,1,0,0,1,1,1,1,0,0,1
87,66,1,0,1,1,1,1,0,0,1,1
87,67,1,1,1,1,1,0,0,1,1,1
87,68,1,0,1,0,1,0,1,1,1,1
87,69,1,0,1,1,0,1,1,1,2,1
87,70,1,1,1,0,1,2,1,2,2,1
87,71,1,0,1,1,2,0,2,2,1,1
87,72,2,1,1,2,1,2,1,0,2,1
87,73,2,2,2,1,2,0,1,1,1,1
87,74,1,1,1,0,0,1,1,0,1,1
87,75,1,1,0,1,1,1,0,1,1,1
88,0,1,1,1,0,1,1,1,1,0,1
88,1,1,1,0,1,1,1,1,0,1,1
88,2,1,0,1,1,1,2,0,1,2,1
88,3,2,1,2,1,2,2,2,2,2,1
88,4,2,2,1,0,2,1,2,2,1,1
88,5,1,1,0,0,2,1,2,1,1,1
88,6,1,0,0,1,1,0,1,1,1,1
88,7,1,1,1,1,0,1,1,1,1,1
88,8,1,1,1,1,1,0,1,0,1,1
88,9,1,1,1,2,0,2,1,1,1,1
88,10,2,2,2,2,2,2,1,2,2,1
88,11,2,2,2,1,2,1,2,2,0,1
88,12,1,2,1,1,2,1,2,0,0,1
88,13,1,1,1,0,1,1,0,0,1,1
88,14,1,1,0,1,1,1,0,1,1,1
88,15,1,0,1,1,1,1,1,1,0,1
88,16,1,0,1,2,1,1,1,2,2,1
88,17,1,1,2,2,1,2,2,2,1,1
88,18,2,2,2,2,1,2,2,1,1,1
88,19,2,1,1,2,2,1,2,2,0,1
88,20,2,2,2,2,0,0,1,0,0,1
88,21,1,1,1,1,0,1,0,1,1,1
88,22,1,1,1,1,1,0,1,1,1,1
88,23,1,1,0,1,1,1,0,1,2,1
88,24,1,0,1,1,1,2,1,2,2,1
88,25,2,1,2,2,1,2,1,1,2,1
88,26,2,2,2,1,2,0,2,0,1,1
88,27,1,1,2,2,2,1,2,0,1,1
88,28,1,2,2,0,1,1,0,1,1,1
88,29,1,2,0,0,1,0,1,1,1,1
88,30,1,0,1,1,0,1,1,1,0,1
88,31,1,1,1,0,1,1,1,0,1,1
88,32,1,1,1,1,0,2,0,1,0,1
88,33,2,1,2,2,2,2,0,2,0,1
88,34,2,1,0,1,1,1,2,2,2,1
88,35,1,1,1,1,0,1,1,1,2,1
88,36,1,1,1,0,1,1,1,2,1,1
88,37,1,1,0,1,1,1,2,1,1,1
88,38,1,0,1,1,1,0,1,1,0,1
88,39,1,0,1,2,0,0,1,1,1,1
88,40,1,1,0,1,0,1,1,1,2,1
88,41,1,2,0,1,0,1,0,0,1,1
88,42,1,0,1,1,1,2,0,1,1,1
88,43,1,1,1,1,2,1,1,1,1,1
88,44,1,1,1,0,1,0,1,1,1,1
88,45,1,1,0,2,1,0,1,1,0,1
88,46,1,0,1,0,1,1,1,1,1,1
88,47,2,1,1,1,1,1,1,1,1,0
88,48,1,1,1,0,0,1,1,0,0,1
88,49,1,1,0,1,1,1,0,0,1,1
88,50,1,0,1,1,1,1,0,1,1,1
88,51,1,1,1,0,1,1,1,1,1,1
88,52,1,1,0,1,1,1,1,1,1,1
88,53,1,1,1,1,1,1,0,1,0,1
88,54,1,1,1,0,1,0,1,0,1,1
88,55,1,0,0,1,0,0,1,0,1,1
88,56,2,1,1,2,1,2,1,2,2,1
88,57,1,1,1,1,0,1,1,1,1,1
88,58,1,1,1,1,1,1,1,1,0,1
88,59,1,1,1,1,1,1,1,0,1,1
88,60,1,1,1,1,0,0,1,1,0,1
88,61,2,1,1,1,1,2,2,2,2,1
88,62,1,1,0,0,0,1,0,1,1,1
88,63,1,0,0,1,1,0,1,1,2,1
88,64,1,1,0,0,0,1,2,1,0,1
88,65,1,0,0,1,1,1,1,0,0,1
88,66,1,0,1,1,1,1,0,0,1,1
88,67,1,1,1,1,1,0,0,1,1,1
88,68,1,0,1,0,1,0,1,1,1,1
88,69,1,0,1,1,0,1,1,1,2,1
88,70,1,1,1,0,1,2,1,2,2,1
88,71,1,0,1,1,2,0,2,2,1,1
88,72,2,1,1,2,1,2,1,0,2,1
88,73,2,2,2,1,2,0,1,1,1,1
88,74,1,1,1,0,0,1,1,0,1,1
88,75,1,1,0,1,1,1,0,1,1,1
89,0,1,1,1,0,1,1,1,1,0,1
89,1,1,1,0,1,1,1,1,0,1,1
89,2,1,0,1,1,1,2,0,1,2,1
89,3,2,1,2,1,2,2,2,2,2,1
89,4,2,2,1,0,2,1,2,2,1,1
89,5,1,1,0,0,2,1,2,1,1,1
89,6,1,0,0,1,1,0,1,1,1,1
89,7,1,1,1,1,0,1,1,1,1,1
89,8,1,1,1,1,1,0,1,0,1,1
89,9,1,1,1,2,0,2,1,1,1,1
89,10,2,2,2,2,2,2,1,2,2,1
89,11,2,2,2,1,2,1,2,2,0,1
89,12,1,2,1,1,2,1,2,0,0,1
89,13,1,1,1,0,1,1,0,0,1,1
89,14,1,1,0,1,1,1,0,1,1,1
89,15,1,0,1,1,1,1,1,1,0,1
89,16,1,0,1,2,1,1,1,2,2,1
89,17,1,1,2,2,1,2,2,2,1,1
89,18,2,2,2,2,1,2,2,1,1,1
89,19,2,1,1,2,2,1,2,2,2,1
89,20,2,2,2,2,0,0,1,0,0,1
89,21,1,1,1,1,0,1,0,1,1,1
89,22,1,1,1,1,1,0,1,1,1,1
89,23,1,1,0,1,1,1,0,1,2,1
89,24,1,0,1,1,1,2,1,2,2,1
89,25,2,1,2,2,1,2,1,1,2,1
89,26,2,2,2,1,2,2,2,0,1,1
89,27,1,1,2,2,2,1,2,2,1,1
89,28,1,2,2,0,1,1,2,1,1,1
89,29,1,2,0,0,1,0,1,1,1,1
89,30,1,0,1,1,0,1,1,1,0,1
89,31,1,1,1,0,1,1,1,0,1,1
89,32,1,1,1,1,0,2,0,1,0,1
89,33,2,1,2,2,2,2,0,2,0,1
89,34,2,1,0,1,1,1,2,2,2,1
89,35,1,1,1,1,2,1,1,1,0,1
89,36,1,1,1,0,1,1,1,0,1,1
89,37,1,1,0,1,1,1,0,1,1,1
89,38,1,0,1,1,1,0,1,1,0,1
89,39,1,0,1,2,0,0,1,1,1,1
89,40,1,1,0,1,0,1,1,1,2,1
89,41,1,2,2,1,0,1,0,0,1,1
89,42,1,2,1,1,1,0,0,1,1,1
89,43,1,1,1,1,0,1,1,1,1,1
89,44,1,1,1,0,1,0,1,1,1,1
89,45,1,1,0,2,1,0,1,1,0,1
89,46,1,0,1,0,1,1,1,1,1,1
89,47,2,2,1,1,2,1,0,1,1,0
89,48,1,1,1,0,0,1,1,2,0,1
89,49,1,1,0,1,1,1,2,0,1,1
89,50,1,0,1,1,1,1,0,1,1,1
89,51,1,1,1,0,1,1,1,1,1,1
89,52,1,1,0,1,1,1,1,1,1,1
89,53,1,1,1,1,1,1,0,1,0,1
89,54,1,1,1,0,1,0,1,0,1,1
89,55,1,0,0,1,0,2,1,0,1,1
89,56,2,1,1,2,1,2,1,2,2,1
89,57,1,1,1,1,0,1,1,1,1,1
89,58,1,1,1,1,1,1,1,1,0,1
89,59,1,1,1,1,1,1,1,0,1,1
89,60,1,1,1,1,0,0,1,1,0,1
89,61,2,1,1,1,1,2,2,2,2,1
89,62,1,1,0,0,0,1,0,1,1,1
89,63,1,0,0,1,1,0,1,1,2,1
89,64,1,1,2,0,0,1,2,1,0,1
89,65,1,2,0,1,1,1,1,0,0,1
89,66,1,0,1,1,1,1,0,0,1,1
89,67,1,1,1,1,1,0,0,1,1,1
89,68,1,0,1,0,1,0,1,1,1,1
89,69,1,0,1,1,0,1,1,1,2,1
89,70,1,1,1,0,1,2,1,2,2,1
89,71,1,0,1,1,2,0,2,2,1,1
89,72,2,1,1,2,1,2,1,0,2,1
89,73,2,2,2,1,2,0,1,1,1,1
89,74,1,1,1,0,0,1,1,0,1,1
89,75,1,1,0,1,1,1,0,1,1,1
90,0,1,1,1,0,1,1,1,1,0,1
90,1,1,1,0,1,1,1,1,0,1,1
90,2,1,0,1,1,1,2,0,1,2,1
90,3,2,1,2,1,2,2,2,2,2,1
90,4,2,2,1,0,2,1,2,2,1,1
90,5,1,1,0,0,2,1,2,1,1,1
90,6,1,0,0,1,1,0,1,1,1,1
90,7,1,1,1,1,0,1,1,1,1,1
90,8,1,1,1,1,1,0,1,0,1,1
90,9,1,1,1,2,0,2,1,1,1,1
90,10,2,2,2,2,2,2,1,2,2,1
90,11,2,2,2,1,2,1,2,2,0,1
90,12,1,2,1,1,2,1,2,0,0,1
90,13,1,1,1,0,1,1,0,0,1,1
90,14,1,1,0,1,1,1,0,1,1,1
90,15,1,0,1,1,1,1,1,1,0,1
90,16,1,0,1,2,1,1,1,2,2,1
90,17,1,1,2,2,1,2,2,2,1,1
90,18,2,2,2,2,1,2,2,1,1,1
90,19,2,1,1,2,2,1,2,2,0,1
90,20,2,2,2,2,0,0,1,0,0,1
90,21,1,1,1,1,0,1,0,1,1,1
90,22,1,1,1,1,1,0,1,1,1,1
90,23,1,1,0,1,1,1,0,1,2,1
90,24,1,0,1,1,1,2,1,2,2,1
90,25,2,1,2,2,1,2,1,1,2,1
90,26,2,2,2,1,2,0,2,0,1,1
90,27,1,1,2,2,2,1,2,0,1,1
90,28,1,2,2,0,1,1,0,1,1,1
90,29,1,2,0,0,1,0,1,1,1,1
90,30,1,0,1,1,0,1,1,1,0,1
90,31,1,1,1,0,1,1,1,0,1,1
90,32,1,1,1,1,0,2,0,1,0,1
90,33,2,1,2,2,2,2,0,2,0,1
90,34,2,1,0,1,1,1,2,2,2,1
90,35,1,1,1,1,0,1,1,1,0,1
90,36,1,1,1,0,1,1,1,0,1,1
90,37,1,1,0,1,1,1,0,1,1,1
90,38,1,0,1,1,1,0,1,1,0,1
90,39,1,0,1,2,0,0,1,1,1,1
90,40,1,1,0,1,0,1,1,1,2,1
90,41,1,2,0,1,0,1,0,0,1,1
90,42,1,0,1,1,1,0,0,1,1,1
90,43,1,1,1,1,0,1,1,1,1,1
90,44,1,1,1,0,1,0,1,1,1,1
90,45,1,1,0,2,1,0,1,1,0,1
90,46,1,0,1,0,1,1,1,1,1,1
90,47,2,0,1,1,1,0,0,1,1,0
90,48,1,1,1,0,0,1,1,0,0,1
90,49,1,1,0,1,1,1,0,0,1,1
90,50,1,0,1,1,1,1,0,1,1,1
90,51,1,1,1,0,1,1,1,1,1,1
90,52,1,1,0,1,1,1,1,1,1,1
90,53,1,1,1,1,1,1,0,1,0,1
90,54,1,1,1,0,1,0,1,0,1,1
90,55,1,0,0,1,0,0,1,0,1,1
90,56,2,1,1,2,1,2,1,2,2,1
90,57,1,1,1,1,0,1,1,1,1,1
90,58,1,1,1,1,1,1,1,1,0,1
90,59,1,1,1,1,1,1,1,0,1,1
90,60,1,1,1,1,0,0,1,1,0,1
90,61,2,1,1,1,1,2,2,2,2,1
90,62,1,1,0,0,0,1,0,1,1,1
90,63,1,0,0,1,1,0,1,1,2,1
90,64,1,1,0,0,0,1,2,1,0,1
90,65,1,0,0,1,1,1,1,0,0,1
90,66,1,0,1,1,1,1,0,0,1,1
90,67,1,1,1,1,1,0,0,1,1,1
90,68,1,0,1,0,1,0,1,1,1,1
90,69,1,0,1,1,0,1,1,1,2,1
90,70,1,1,1,0,1,2,1,2,2,1
90,71,1,0,1,1,2,0,2,2,1,1
90,72,2,1,1,2,1,2,1,0,2,1
90,73,2,2,2,1,2,0,1,1,1,1
90,74,1,1,1,0,0,1,1,2,1,1
90,75,1,1,0,1,1,1,2,1,1,1
91,0,1,1,1,0,1,1,1,1,0,1
91,1,1,1,0,1,1,1,1,0,1,1
91,2,1,0,1,1,1,2,0,1,2,1
91,3,2,1,2,1,2,2,2,2,2,1
91,4,2,2,1,0,2,1,2,2,1,1
91,5,1,1,0,0,2,1,2,1,1,1
91,6,1,0,0,1,1,2,1,1,1,1
91,7,1,1,1,1,2,1,1,1,1,1
91,8,1,1,1,1,1,0,1,0,1,1
91,9,1,1,1,2,0,2,1,1,1,1
91,10,2,2,2,2,2,2,1,2,2,1
91,11,2,2,2,1,2,1,2,2,0,1
91,12,1,2,1,1,2,1,2,0,0,1
91,13,1,1,1,2,1,1,0,0,1,1
91,14,1,1,2,1,1,1,0,1,1,1
91,15,1,2,1,1,1,1,1,1,0,1
91,16,1,0,1,2,1,1,1,2,2,1
91,17,1,1,2,2,1,2,2,2,1,1
91,18,2,2,2,2,1,2,2,1,1,1
91,19,2,1,1,2,2,1,2,2,0,1
91,20,2,2,2,2,0,0,1,0,0,1
91,21,1,1,1,1,0,1,0,1,1,1
91,22,1,1,1,1,1,0,1,1,1,1
91,23,1,1,0,1,1,1,0,1,2,1
91,24,1,0,1,1,1,2,1,2,2,1
91,25,2,1,2,2,1,2,1,1,2,1
91,26,2,2,2,1,2,0,2,0,1,1
91,27,1,1,2,2,2,1,2,0,1,1
91,28,1,2,2,0,1,1,0,1,1,1
91,29,1,2,0,0,1,0,1,1,1,1
91,30,1,0,1,1,0,1,1,1,0,1
91,31,1,1,1,0,1,1,1,0,1,1
91,32,1,1,1,1,0,2,0,1,0,1
91,33,2,1,2,2,2,2,0,2,0,1
91,34,2,1,0,1,1,1,2,2,2,1
91,35,1,1,1,1,0,1,1,1,0,1
91,36,1,1,1,0,1,1,1,0,1,1
91,37,1,1,0,1,1,1,0,1,1,1
91,38,1,0,1,1,1,0,1,1,0,1
91,39,1,0,1,2,0,0,1,1,1,1
91,40,1,1,0,1,0,1,1,1,2,1
91,41,1,2,0,1,0,1,0,0,1,1
91,42,1,0,1,1,1,0,0,1,1,1
91,43,1,1,1,1,0,1,1,1,1,1
91,44,1,1,1,0,1,0,1,1,1,1
91,45,1,1,0,2,1,0,1,1,0,1
91,46,1,0,1,0,1,1,1,1,1,1
91,47,2,0,1,1,1,1,1,1,1,0
91,48,1,1,1,0,0,1,1,0,0,1
91,49,1,1,0,1,1,1,0,0,1,1
91,50,1,0,1,1,1,1,0,1,1,1
91,51,1,1,1,0,1,1,1,1,1,1
91,52,1,1,0,1,1,1,1,1,1,1
91,53,1,1,1,1,1,1,0,1,0,1
91,54,1,1,1,0,1,2,1,0,1,1
91,55,1,0,0,1,0,0,1,0,1,1
91,56,2,1,1,2,1,2,1,2,2,1
91,57,1,1,1,1,0,1,1,1,1,1
91,58,1,1,1,1,1,1,1,1,0,1
91,59,1,1,1,1,1,1,1,0,1,1
91,60,1,1,1,1,0,0,1,1,0,1
91,61,2,1,1,1,1,2,2,2,2,1
91,62,1,1,2,0,0,1,0,1,1,1
91,63,1,2,0,1,1,0,1,1,2,1
91,64,1,1,0,0,0,1,2,1,0,1
91,65,1,0,0,1,1,1,1,0,0,1
91,66,1,0,1,1,1,1,0,0,1,1
91,67,1,1,1,1,1,0,0,1,1,1
91,68,1,0,1,0,1,0,1,1,1,1
91,69,1,0,1,1,0,1,1,1,2,1
91,70,1,1,1,0,1,2,1,2,2,1
91,71,1,0,1,1,2,0,2,2,1,1
91,72,2,1,1,2,1,2,1,0,2,1
91,73,2,2,2,1,2,0,1,1,1,1
91,74,1,1,1,0,0,1,1,0,1,1
91,75,1,1,0,1,1,1,0,1,1,1
92,0,1,1,1,0,1,1,1,1,0,1
92,1,1,1,0,1,1,1,1,0,1,1
92,2,1,0,1,1,1,2,0,1,2,1
92,3,2,1,2,1,2,2,2,2,2,1
92,4,2,2,1,0,2,1,2,2,1,1
92,5,1,1,0,0,2,1,2,1,1,1
92,6,1,0,0,1,1,0,1,1,1,1
92,7,1,1,1,1,0,1,1,1,1,1
92,8,1,1,1,1,1,0,1,0,1,1
92,9,1,1,1,2,0,2,1,1,1,1
92,10,2,2,2,2,2,2,1,2,2,1
92,11,2,2,2,1,2,1,2,2,0,1
92,12,1,2,1,1,2,1,2,0,0,1
92,13,1,1,1,0,1,1,0,0,1,1
92,14,1,1,0,1,1,1,0,1,1,1
92,15,1,0,1,1,1,1,1,1,0,1
92,16,1,0,1,2,1,1,1,2,2,1
92,17,1,1,2,2,1,2,2,2,1,1
92,18,2,2,2,2,1,2,2,1,1,1
92,19,2,1,1,2,2,1,2,2,0,1
92,20,2,2,2,2,0,0,1,0,0,1
92,21,1,1,1,1,0,1,0,1,1,1
92,22,1,1,1,1,1,0,1,1,1,1
92,23,1,1,0,1,1,1,0,1,2,1
92,24,1,0,1,1,1,2,1,2,2,1
92,25,2,1,2,2,1,2,1,1,2,1
92,26,2,2,2,1,2,0,2,0,1,1
92,27,1,1,2,2,2,1,2,0,1,1
92,28,1,2,2,0,1,1,0,1,1,1
92,29,1,2,0,0,1,0,1,1,1,1
92,30,1,0,1,1,0,1,1,1,0,1
92,31,1,1,1,0,1,1,1,0,1,1
92,32,1,1,1,1,0,2,0,1,0,1
92,33,2,1,2,2,2,2,0,2,0,1
92,34,2,1,0,1,1,1,2,2,2,1
92,35,1,1,1,1,0,1,1,1,0,1
92,36,1,1,1,0,1,1,1,0,1,1
92,37,1,1,0,1,1,1,0,1,1,1
92,38,1,0,1,1,1,0,1,1,0,1
92,39,1,0,1,2,0,0,1,1,1,1
92,40,1,1,0,1,0,1,1,1,2,1
92,41,1,2,0,1,0,1,0,0,1,1
92,42,1,0,1,1,1,0,0,1,1,1
92,43,1,1,1,1,0,1,1,1,1,1
92,44,1,1,1,0,1,0,1,1,1,1
92,45,1,1,0,2,1,0,1,1,2,1
92,46,1,0,1,0,1,1,1,1,1,1
92,47,2,1,0,0,1,0,0,1,1,0
92,48,1,1,1,0,0,1,1,0,0,1
92,49,1,1,0,1,1,1,0,0,1,1
92,50,1,0,1,1,1,1,0,1,1,1
92,51,1,1,1,0,1,1,1,1,1,1
92,52,1,1,0,1,1,1,1,1,1,1
92,53,1,1,1,1,1,1,0,1,0,1
92,54,1,1,1,0,1,0,1,0,1,1
92,55,1,0,0,1,0,0,1,0,1,1
92,56,2,1,1,2,1,2,1,2,2,1
92,57,1,1,1,1,0,1,1,1,1,1
92,58,1,1,1,1,1,1,1,1,0,1
92,59,1,1,1,1,1,1,1,0,1,1
92,60,1,1,1,1,0,0,1,1,0,1
92,61,2,1,1,1,1,2,2,2,2,1
92,62,1,1,0,0,0,1,0,1,1,1
92,63,1,0,0,1,1,0,1,1,2,1
92,64,1,1,0,0,0,1,2,1,0,1
92,65,1,0,0,1,1,1,1,0,0,1
92,66,1,0,1,1,1,1,0,0,1,1
92,67,1,1,1,1,1,0,0,1,1,1
92,68,1,0,1,0,1,0,1,1,1,1
92,69,1,0,1,1,0,1,1,1,2,1
92,70,1,1,1,0,1,2,1,2,2,1
92,71,1,0,1,1,2,0,2,2,1,1
92,72,2,1,1,2,1,2,1,0,2,1
92,73,2,2,2,1,2,0,1,1,1,1
92,74,1,1,1,0,0,1,1,0,1,1
92,75,1,1,0,1,1,1,0,1,1,1
93,0,1,1,1,0,1,1,1,1,0,1
93,1,1,1,0,1,1,1,1,0,1,1
93,2,1,0,1,1,1,2,0,1,2,1
93,3,2,1,2,1,2,2,2,2,2,1
93,4,2,2,1,0,2,1,2,2,1,1
93,5,1,1,0,0,2,1,2,1,1,1
93,6,1,0,0,1,1,0,1,1,1,1
93,7,1,1,1,1,0,1,1,1,1,1
93,8,1,1,1,1,1,0,1,0,1,1
